_id,expediente,pueblo,scall_col,territorial,fecha_instalacion,capacidad,alcaldia,colonia_datos,latitud,longitud
11878,8672-ARAVLU-MIA-22,SAN PEDRO ATOCPAN,BARRIO PANCHIMALCO,NO APLICA,2022-10-04T00:00:00,2500,MILPA ALTA,SAN PEDRO ATOCPAN (PBLO),19.195332,-99.050714
11879,1119-SOYAFR-GUO-22,NO APLICA,SAN FELIPE DE JESUS,NO APLICA,2022-11-15T00:00:00,1100,GUSTAVO A. MADERO,SAN FELIPE DE JESUS II,19.490909,-99.076303
11880,1338-RIRIHI-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,GUADALUPE TLALTENCO,NO APLICA,2022-10-01T00:00:00,2500,TLAHUAC,SAN FRANCISCO TLALTENCO (PBLO),19.292661,-99.011617
11881,1339-PETEIS-TLC-22,NO APLICA,LOS OLIVOS,NO APLICA,2022-10-18T00:00:00,2500,TLAHUAC,LOS OLIVOS,19.302446,-99.061398
11882,1123-JUBEJO-GUO-22,NO APLICA,25 DE JULIO,NO APLICA,2022-11-18T00:00:00,2500,GUSTAVO A. MADERO,SAN FELIPE DE JESUS II,19.493854,-99.080034
11883,8674-ABTOAL-MIA-22,VILLA MILPA ALTA,BARRIO SAN MATEO,NO APLICA,2022-10-03T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.19506,-99.030035
11884,1340-PERAVI-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SELENE,NO APLICA,2022-10-21T00:00:00,2500,TLAHUAC,SELENE 2da SECC,19.28669,-99.001746
11885,1393-MOHUYO-IZA-22,NO APLICA,CAMPESTRE POTRERO,SANTA CATARINA,2022-10-12T00:00:00,1100,IZTAPALAPA,CAMPESTRE POTRERO,19.328903,-98.974736
11886,8675-ABTOBE-MIA-22,VILLA MILPA ALTA,BARRIO SAN MATEO,NO APLICA,2022-11-12T00:00:00,1100,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.196004,-99.035992
11887,1128-CASAFE-GUO-22,NO APLICA,25 DE JULIO,NO APLICA,2022-10-21T00:00:00,2500,GUSTAVO A. MADERO,25 DE JULIO,19.496923,-99.081499
11888,1341-HEBEGR-TLC-22,NO APLICA,LOS OLIVOS,NO APLICA,2022-10-28T00:00:00,1100,TLAHUAC,LOS OLIVOS,19.302316,-99.061604
11889,1131-FLELAR-GUO-22,NO APLICA,25 DE JULIO,NO APLICA,2022-10-17T00:00:00,2500,GUSTAVO A. MADERO,25 DE JULIO,19.495544,-99.082953
11890,8677-GUFRAR-MIA-22,SAN PEDRO ATOCPAN,SAN PEDRO ATOCPAN - ZE,NO APLICA,2022-11-10T00:00:00,2500,NA,NA,19.195689,-99.04657
11891,1342-MAMIMA-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SELENE,NO APLICA,2022-10-08T00:00:00,2500,TLAHUAC,SELENE 2da SECC,19.287934,-99.008253
11892,1343-ALSOMA-TLC-22,NO APLICA,LOS OLIVOS,NO APLICA,2022-10-19T00:00:00,2500,TLAHUAC,LOS OLIVOS,19.302428,-99.061382
11893,8681-PEMAJU-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,2022-10-01T00:00:00,1100,MILPA ALTA,SAN LORENZO TLACOYUCAN (PBLO),19.179416,-99.033277
11894,8682-ROMABE-MIA-22,VILLA MILPA ALTA,BARRIO SAN MATEO,NO APLICA,2022-10-05T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.194205,-99.033694
11895,1135-FLSAES-GUO-22,NO APLICA,25 DE JULIO,NO APLICA,2022-11-22T00:00:00,2500,GUSTAVO A. MADERO,25 DE JULIO,19.495765,-99.078741
11896,1346-HECAAN-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SELENE,NO APLICA,2022-10-06T00:00:00,2500,TLAHUAC,SELENE 2da SECC,19.285152,-99.00599
11897,8683-PEOSMA-MIA-22,SAN PEDRO ATOCPAN,BO. NOCHTLA- ZE,NO APLICA,2022-11-14T00:00:00,2500,MILPA ALTA,SAN PEDRO ATOCPAN (PBLO),19.196909,-99.046227
11898,1397-TOMESI-IZA-22,NO APLICA,CAMPESTRE POTRERO,SANTA CATARINA,2022-10-19T00:00:00,1100,IZTAPALAPA,CAMPESTRE POTRERO,19.329397,-98.978339
11899,1348-LOORJO-TLC-22,NO APLICA,LOS OLIVOS,NO APLICA,2022-10-14T00:00:00,1100,TLAHUAC,LOS OLIVOS,19.301564,-99.059767
11900,8686-CACERI-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-11-10T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.19502,-99.017029
11901,1398-TOMEME-IZA-22,NO APLICA,CAMPESTRE POTRERO,SANTA CATARINA,2022-10-19T00:00:00,1100,IZTAPALAPA,CAMPESTRE POTRERO,19.329123,-98.97815
11902,1351-HEALGL-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SELENE,NO APLICA,2022-10-04T00:00:00,2500,TLAHUAC,SELENE 1a SECC,19.293065,-99.003267
11903,8687-CAVAMA-MIA-22,SAN PEDRO ATOCPAN,BARRIO OCOTITLA,NO APLICA,2022-09-29T00:00:00,2500,MILPA ALTA,SAN PEDRO ATOCPAN (PBLO),19.198043,-99.052125
11904,1137-OLARAN-GUO-22,NO APLICA,SAN FELIPE DE JESUS,NO APLICA,2022-11-11T00:00:00,1100,GUSTAVO A. MADERO,SAN FELIPE DE JESUS III,19.495087,-99.075898
11905,8688-VEROAL-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,2022-10-21T00:00:00,2500,MILPA ALTA,SAN LORENZO TLACOYUCAN (PBLO),19.180596,-99.031822
11906,1352-MEHEMA-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,GUADALUPE TLALTENCO,NO APLICA,2022-10-24T00:00:00,1100,TLAHUAC,SAN FRANCISCO TLALTENCO (PBLO),19.2927,-99.010321
11907,1139-SOMEJO-GUO-22,NO APLICA,25 DE JULIO,NO APLICA,2022-10-25T00:00:00,2500,GUSTAVO A. MADERO,25 DE JULIO,19.493785,-99.080637
11908,8690-DEFLRO-MIA-22,VILLA MILPA ALTA,VILLA MILPA ALTA CENTRO,NO APLICA,2022-10-13T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.188209,-99.017461
11909,8691-MAOLBL-MIA-22,SAN PEDRO ATOCPAN,BARRIO PANCHIMALCO,NO APLICA,2022-10-25T00:00:00,2500,MILPA ALTA,SAN PEDRO ATOCPAN (PBLO),19.198228,-99.050969
11910,8692-QUDEFA-MIA-22,VILLA MILPA ALTA,VILLA MILPA ALTA CENTRO,NO APLICA,2022-10-04T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.188193,-99.017461
11911,1354-SACRMA-TLC-22,NO APLICA,LOS OLIVOS,NO APLICA,2022-10-26T00:00:00,2500,TLAHUAC,LOS OLIVOS,19.301061,-99.059452
11912,1355-CHNAPE-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SELENE,NO APLICA,2022-10-04T00:00:00,1100,TLAHUAC,SELENE 1a SECC,19.291823,-99.006012
11913,8695-LACACR-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,2022-10-10T00:00:00,2500,MILPA ALTA,SAN LORENZO TLACOYUCAN (PBLO),19.180376,-99.031903
11914,1356-BLRODE-TLC-22,NO APLICA,LOS OLIVOS,NO APLICA,2022-10-22T00:00:00,2500,TLAHUAC,LOS OLIVOS,19.301069,-99.059302
11915,1399-HEMAMA-IZA-22,NO APLICA,CAMPESTRE POTRERO,SANTA CATARINA,2022-10-25T00:00:00,1100,IZTAPALAPA,CAMPESTRE POTRERO,19.32933,-98.979607
11916,1357-ESMIGU-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SELENE,NO APLICA,2022-10-08T00:00:00,2500,TLAHUAC,SELENE 1a SECC,19.289228,-99.009014
11917,8696-PEOLGL-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,2022-10-25T00:00:00,1100,MILPA ALTA,SAN SALVADOR CUAUHTENCO (PBLO),19.187809,-99.087587
11918,1142-RAGAJU-GUO-22,NO APLICA,SAN FELIPE DE JESUS,NO APLICA,2022-11-30T00:00:00,1100,GUSTAVO A. MADERO,SAN FELIPE DE JESUS II,19.49336,-99.07826
11919,8697-PUJIAL-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,2022-09-30T00:00:00,2500,MILPA ALTA,SAN LORENZO TLACOYUCAN (PBLO),19.180939,-99.032648
11920,1143-GARAPA-GUO-22,NO APLICA,SAN FELIPE DE JESUS,NO APLICA,2022-10-21T00:00:00,1100,GUSTAVO A. MADERO,SAN FELIPE DE JESUS IV,19.494815,-99.075926
11921,1358-TOCUAN-TLC-22,NO APLICA,LOS OLIVOS,NO APLICA,2022-10-26T00:00:00,2500,TLAHUAC,LOS OLIVOS,19.301715,-99.058928
11922,1400-MOPENO-IZA-22,NO APLICA,CAMPESTRE POTRERO,SANTA CATARINA,2022-10-21T00:00:00,1100,IZTAPALAPA,CAMPESTRE POTRERO,19.329267,-98.974509
11923,1359-LEROCA-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,GUADALUPE TLALTENCO,NO APLICA,2022-10-06T00:00:00,2500,TLAHUAC,SAN FRANCISCO TLALTENCO (PBLO),19.293427,-99.010899
11924,1401-MOMOJU-IZA-22,NO APLICA,CAMPESTRE POTRERO,SANTA CATARINA,2022-11-26T00:00:00,2500,IZTAPALAPA,CAMPESTRE POTRERO,19.328918,-98.974446
11925,8698-LOZEMA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,2022-10-25T00:00:00,1100,NA,NA,19.185894,-99.069226
11926,8699-RAJALU-MIA-22,PUEBLO SAN JERONIMO MIACATLAN,NO APLICA,NO APLICA,2022-11-15T00:00:00,2500,MILPA ALTA,SAN JERONIMO MIACATLAN (PBLO),19.192972,-99.008984
11927,1360-SACRSU-TLC-22,NO APLICA,LOS OLIVOS,NO APLICA,2022-10-28T00:00:00,1100,TLAHUAC,LOS OLIVOS,19.299761,-99.060227
11928,8700-GAVABR-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,2022-11-17T00:00:00,1100,MILPA ALTA,SAN SALVADOR CUAUHTENCO (PBLO),19.189889,-99.099321
11929,1402-CAAGCE-IZA-22,NO APLICA,CAMPESTRE POTRERO,SANTA CATARINA,2022-11-10T00:00:00,2500,IZTAPALAPA,CAMPESTRE POTRERO,19.328934,-98.974317
11930,8701-TOGOVE-MIA-22,VILLA MILPA ALTA,BARRIO SAN MATEO,NO APLICA,2022-11-11T00:00:00,1100,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.196185,-99.031455
11931,1403-LOGAIS-IZA-22,NO APLICA,CAMPESTRE POTRERO,SANTA CATARINA,2022-10-18T00:00:00,2500,IZTAPALAPA,CAMPESTRE POTRERO,19.328323,-98.973934
11932,1149-SICODA-GUO-22,NO APLICA,25 DE JULIO,NO APLICA,2022-11-05T00:00:00,2500,GUSTAVO A. MADERO,25 DE JULIO,19.496485,-99.081046
11933,1362-ROHACL-TLC-22,NO APLICA,AGRICOLA METROPOLITANA,NO APLICA,2022-10-25T00:00:00,2500,TLAHUAC,DEL MAR SUR,19.289996,-99.056363
11934,1363-NACECL-TLC-22,NO APLICA,AGRICOLA METROPOLITANA,NO APLICA,2022-10-13T00:00:00,1100,TLAHUAC,AGRICOLA METROPOLITANA,19.290461,-99.055859
11935,1364-SACAMA-TLC-22,NO APLICA,AGRICOLA METROPOLITANA,NO APLICA,2022-10-06T00:00:00,1100,TLAHUAC,AGRICOLA METROPOLITANA,19.291267,-99.055157
11936,8702-FLNASA-MIA-22,VILLA MILPA ALTA,BARRIO SAN AGUSTIN,NO APLICA,2022-09-29T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.190374,-99.017684
11937,1365-AVCUJO-TLC-22,NO APLICA,AGRICOLA METROPOLITANA,NO APLICA,2022-10-06T00:00:00,2500,TLAHUAC,AGRICOLA METROPOLITANA,19.290848,-99.054649
11938,8703-PEMARO-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-10-01T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.201915,-99.014035
11939,1405-GOVIJU-IZA-22,NO APLICA,SAN MIGUEL TEOTONGO SECCION CORRALES,TEOTONGO ACAHUALTEPC,2022-10-11T00:00:00,2500,IZTAPALAPA,SAN MIGUEL TEOTONGO IV,19.338387,-98.991606
11940,1406-ALGAMA-IZA-22,NO APLICA,CAMPESTRE POTRERO,SANTA CATARINA,2022-10-19T00:00:00,1100,IZTAPALAPA,CAMPESTRE POTRERO,19.328961,-98.978218
11941,1407-GOGOAD-IZA-22,NO APLICA,CAMPESTRE POTRERO,SANTA CATARINA,2022-11-08T00:00:00,1100,IZTAPALAPA,CAMPESTRE POTRERO,19.328492,-98.978379
11942,8705-CAJUDA-MIA-22,SAN PEDRO ATOCPAN,BARRIO NOCHTLA,NO APLICA,2022-11-11T00:00:00,2500,MILPA ALTA,SAN PEDRO ATOCPAN (PBLO),19.202613,-99.042672
11943,8706-HEDEFA-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,2022-10-25T00:00:00,2500,MILPA ALTA,SAN SALVADOR CUAUHTENCO (PBLO),19.190631,-99.092113
11944,8707-TOALMA-MIA-22,VILLA MILPA ALTA,BARRIO SANTA CRUZ-MIA,NO APLICA,2022-10-04T00:00:00,1100,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.201805,-99.017543
11945,8708-CRJANA-MIA-22,VILLA MILPA ALTA,BARRIO SAN MATEO,NO APLICA,2022-10-10T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.195257,-99.033428
11946,8709-GOGUJO-MIA-22,PUEBLO SAN FRANCISCO TECOXPA,NO APLICA,NO APLICA,2022-10-03T00:00:00,2500,MILPA ALTA,SAN FRANCISCO TECOXPA (PBLO),19.202692,-99.003257
11947,8710-JIGAMA-MIA-22,VILLA MILPA ALTA,BARRIO SAN MATEO,NO APLICA,2022-10-08T00:00:00,1100,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.195251,-99.033804
11948,8711-BAGAFR-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,NO APLICA,NO APLICA,2022-10-13T00:00:00,2500,MILPA ALTA,SAN BARTOLOME XICOMULCO (PBLO),19.207435,-99.067947
11949,8712-LUSAMA-MIA-22,VILLA MILPA ALTA,BARRIO SAN MATEO,NO APLICA,2022-10-22T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.194014,-99.032935
11950,8713-CAROAL-MIA-22,SAN PEDRO ATOCPAN,BARRIO OCOTITLA,NO APLICA,2022-10-11T00:00:00,2500,MILPA ALTA,SAN PEDRO ATOCPAN (PBLO),19.20075,-99.053556
11951,8714-ABGAYO-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CHALMITA,NO APLICA,2022-10-26T00:00:00,2500,NA,NA,19.185382,-99.071988
11952,8715-GOMOMA-MIA-22,VILLA MILPA ALTA,BARRIO SAN MATEO,NO APLICA,2022-10-24T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.1947,-99.034578
11953,8716-VIMOCA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CHALMITA,NO APLICA,2022-10-12T00:00:00,2500,NA,NA,19.184845,-99.073574
11954,1367-BAVEMA-TLC-22,SANTIAGO ZAPOTITLAN,LA CONCHITA ZAPOTITLAN,NO APLICA,2022-10-06T00:00:00,1100,TLAHUAC,LA CONCHITA II,19.294184,-99.033477
11955,1410-TOCARO-IZA-22,NO APLICA,CAMPESTRE POTRERO,SANTA CATARINA,2022-11-10T00:00:00,2500,IZTAPALAPA,CAMPESTRE POTRERO,19.328692,-98.974816
11956,8717-GOMOLI-MIA-22,VILLA MILPA ALTA,BARRIO SAN MATEO,NO APLICA,2022-10-24T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.194394,-99.034999
11957,1411-PUPUIG-IZA-22,NO APLICA,CAMPESTRE POTRERO,SANTA CATARINA,2022-10-18T00:00:00,2500,IZTAPALAPA,CAMPESTRE POTRERO,19.328664,-98.974779
11958,8719-CACAMA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,2022-09-30T00:00:00,2500,NA,NA,19.185379,-99.070865
11959,1368-MAFLSI-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SAN FRANCISCO TLALTENCO,NO APLICA,2022-10-07T00:00:00,2500,TLAHUAC,SAN FRANCISCO TLALTENCO (PBLO),19.294223,-99.019076
11960,1412-MOXXAU-IZA-22,NO APLICA,CAMPESTRE POTRERO,SANTA CATARINA,2022-11-18T00:00:00,2500,IZTAPALAPA,CAMPESTRE POTRERO,19.328308,-98.973822
11961,8720-DOESJE-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,2022-09-28T00:00:00,2500,NA,NA,19.185552,-99.070926
11962,1413-BATOJO-IZA-22,NO APLICA,CAMPESTRE POTRERO,SANTA CATARINA,2022-11-18T00:00:00,2500,IZTAPALAPA,CAMPESTRE POTRERO,19.328174,-98.973565
11963,1369-DEXXAG-TLC-22,NO APLICA,AGRICOLA METROPOLITANA,NO APLICA,2022-11-01T00:00:00,1100,TLAHUAC,AGRICOLA METROPOLITANA,19.290505,-99.055501
11964,8721-GAMAZU-MIA-22,VILLA MILPA ALTA,BARRIO SANTA MARTHA,NO APLICA,2022-11-24T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.198147,-99.034402
11965,8722-SOESPA-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,2022-11-12T00:00:00,2500,NA,NA,19.184207,-99.094279
11966,8723-TOPAOL-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,2022-10-05T00:00:00,2500,NA,NA,19.189157,-99.070571
11967,1415-COMEMA-IZA-22,NO APLICA,AMPLIACION EMILIANO ZAPATA,TEOTONGO ACAHUALTEPC,2022-11-14T00:00:00,2500,IZTAPALAPA,EMILIANO ZAPATA (AMPL),19.340537,-98.980438
11968,8724-SAROSE-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,2022-11-15T00:00:00,2500,NA,NA,19.187513,-99.072557
11969,1371-CACALU-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SELENE,NO APLICA,2022-10-13T00:00:00,2500,TLAHUAC,SELENE 1a SECC,19.293734,-99.00841
11970,1372-CAVESA-TLC-22,PUEBLO SAN FRANCISCO TLALTENCO,SELENE,NO APLICA,2022-10-20T00:00:00,1100,TLAHUAC,SELENE 1a SECC,19.293746,-99.008407
11971,1373-TOESMA-TLC-22,NO APLICA,LOS OLIVOS,NO APLICA,2022-10-14T00:00:00,1100,TLAHUAC,LOS OLIVOS,19.301491,-99.059148
11972,8727-ALROAD-MIA-22,SAN PABLO OZTOTEPEC,SAN PABLO OZTOTEPEC - ZE,NO APLICA,2022-11-15T00:00:00,2500,NA,NA,19.189342,-99.067496
11973,8728-COSAGA-MIA-22,VILLA MILPA ALTA,BARRIO LOS ANGELES,NO APLICA,2022-10-13T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.189074,-99.021769
11974,8729-MEREMA-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,2022-09-30T00:00:00,2500,MILPA ALTA,SAN SALVADOR CUAUHTENCO (PBLO),19.188018,-99.087616
11975,8730-ROROCO-MIA-22,VILLA MILPA ALTA,BARRIO SAN AGUSTIN,NO APLICA,2022-10-06T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.1897,-99.018249
11976,8731-MELOMA-MIA-22,VILLA MILPA ALTA,BARRIO SAN MATEO,NO APLICA,2022-10-03T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.192121,-99.028232
11977,1152-HEMERU-GUO-22,NO APLICA,SAN FELIPE DE JESUS,NO APLICA,2022-10-24T00:00:00,2500,GUSTAVO A. MADERO,SAN FELIPE DE JESUS IV,19.493143,-99.073269
11978,8732-MASAFR-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,2022-10-24T00:00:00,2500,NA,NA,19.187282,-99.066013
11979,1417-VECHJO-IZA-22,NO APLICA,AMPLIACION EMILIANO ZAPATA,TEOTONGO ACAHUALTEPC,2022-10-31T00:00:00,1100,IZTAPALAPA,EMILIANO ZAPATA (AMPL),19.340877,-98.979732
11980,357-GAPEAN-XOO-22,PBO. SANTIAGO TUYLYEHUALCO,CERRILLOS SEGUNDA SECCION,NO APLICA,2022-11-05T00:00:00,1100,XOCHIMILCO,LOS CERRILLOS II,19.244623,-99.018474
11981,8735-HESASA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CHALMITA,NO APLICA,2022-09-30T00:00:00,2500,NA,NA,19.180481,-99.073064
11982,1376-AVSURO-TLC-22,NO APLICA,LOS OLIVOS,NO APLICA,2022-11-03T00:00:00,2500,TLAHUAC,LOS OLIVOS,19.300543,-99.058828
11983,8738-OLJIIS-MIA-22,PUEBLO SAN BARTOLOME XICOMULCO,NO APLICA,NO APLICA,2022-10-22T00:00:00,2500,MILPA ALTA,SAN BARTOLOME XICOMULCO (PBLO),19.20468,-99.070266
11984,1377-CAROSE-TLC-22,NO APLICA,LOS OLIVOS,NO APLICA,2022-10-08T00:00:00,2500,TLAHUAC,LOS OLIVOS,19.302218,-99.061705
11985,359-JAJIRO-XOO-22,PBO. SANTIAGO TUYLYEHUALCO,CERRILLOS SEGUNDA SECCION,NO APLICA,2022-10-12T00:00:00,1100,XOCHIMILCO,LOS CERRILLOS II,19.247465,-99.016786
12090,8816-XXSAMA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO SAN JUAN,NO APLICA,2022-10-04T00:00:00,1100,NA,NA,19.181089,-99.070459
11986,8740-HUVAGU-MIA-22,VILLA MILPA ALTA,BARRIO SAN AGUSTIN,NO APLICA,2022-10-05T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.186763,-99.016913
11987,8741-OSESFE-MIA-22,SAN PEDRO ATOCPAN,BARRIO PANCHIMALCO,NO APLICA,2022-09-28T00:00:00,2500,MILPA ALTA,SAN PEDRO ATOCPAN (PBLO),19.192338,-99.050945
11988,360-BAVERE-XOO-22,PBO. SANTIAGO TUYLYEHUALCO,CERRILLOS SEGUNDA SECCION,NO APLICA,2022-10-12T00:00:00,2500,XOCHIMILCO,LOS CERRILLOS II,19.245549,-99.016494
11989,1378-BETAMA-TLC-22,NO APLICA,LOS OLIVOS,NO APLICA,2022-10-07T00:00:00,2500,TLAHUAC,LOS OLIVOS,19.302259,-99.061669
11990,8743-SAGACO-MIA-22,SANTA ANA TLACOTENCO,BARRIO SAN JOSE,NO APLICA,2022-10-01T00:00:00,2500,MILPA ALTA,SANTA ANA TLACOTENCO (PBLO),19.179313,-98.999872
11991,1418-SAVIER-IZA-22,NO APLICA,CAMPESTRE POTRERO,SANTA CATARINA,2022-11-11T00:00:00,1100,IZTAPALAPA,CAMPESTRE POTRERO,19.328592,-98.978566
11992,8744-CEFLBE-MIA-22,PUEBLO SAN SALVADOR CUAUHTENCO,NO APLICA,NO APLICA,2022-10-25T00:00:00,2500,MILPA ALTA,SAN SALVADOR CUAUHTENCO (PBLO),19.191795,-99.085135
11993,8745-ORQUNA-MIA-22,VILLA MILPA ALTA,BARRIO LA LUZ,NO APLICA,2022-10-14T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.185081,-99.029676
11994,361-SACABE-XOO-22,PBO. SANTIAGO TUYLYEHUALCO,LAS MESITAS,NO APLICA,2022-11-23T00:00:00,2500,XOCHIMILCO,OLIVAR SANTA MARIA,19.244115,-99.014118
11995,1419-BESAJE-IZA-22,NO APLICA,CAMPESTRE POTRERO,SANTA CATARINA,2022-10-19T00:00:00,1100,IZTAPALAPA,CAMPESTRE POTRERO,19.329008,-98.978618
11996,8746-GAPELU-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,2022-10-14T00:00:00,2500,MILPA ALTA,SAN LORENZO TLACOYUCAN (PBLO),19.178952,-99.035341
11997,8748-MESATO-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,2022-09-29T00:00:00,2500,NA,NA,19.184361,-99.069165
11998,8749-HELOSA-MIA-22,PUEBLO SAN JUAN TEPENAHUAC,NO APLICA,NO APLICA,2022-11-29T00:00:00,2500,MILPA ALTA,SAN JUAN TEPENAHUAC (PBLO),19.188485,-98.998027
11999,1420-SAHEBA-IZA-22,NO APLICA,CAMPESTRE POTRERO,SANTA CATARINA,2022-10-28T00:00:00,2500,IZTAPALAPA,CAMPESTRE POTRERO,19.332269,-98.977388
12000,362-GOJUAL-XOO-22,PBO. SANTIAGO TUYLYEHUALCO,CERRILLOS SEGUNDA SECCION,NO APLICA,2022-11-18T00:00:00,2500,XOCHIMILCO,LOS CERRILLOS II,19.244852,-99.019608
12001,8750-IBROJO-MIA-22,PUEBLO SAN JUAN TEPENAHUAC,NO APLICA,NO APLICA,2022-11-09T00:00:00,1100,MILPA ALTA,SAN JUAN TEPENAHUAC (PBLO),19.187986,-98.99367
12002,363-ALAGMA-XOO-22,PBO. SANTIAGO TUYLYEHUALCO,LAS MESITAS,NO APLICA,2022-11-08T00:00:00,2500,XOCHIMILCO,LOS CERRILLOS II,19.244166,-99.015507
12003,8751-MAGOMA-MIA-22,SAN ANTONIO TECOMITL,BARRIO TECAXTITLA,NO APLICA,2022-10-18T00:00:00,2500,MILPA ALTA,SAN ANTONIO TECOMITL (PBLO),19.226124,-98.996432
12004,8752-ZARIIS-MIA-22,VILLA MILPA ALTA,BARRIO SAN AGUSTIN,NO APLICA,2022-10-04T00:00:00,2500,MILPA ALTA,VILLA MILPA ALTA (PBLO),19.184022,-99.019373
12005,1381-LOSAAN-TLC-22,NO APLICA,LOS OLIVOS,NO APLICA,2022-10-15T00:00:00,1100,TLAHUAC,LOS OLIVOS,19.301073,-99.057994
12006,8753-CARELO-MIA-22,SAN PEDRO ATOCPAN,BARRIO PANCHIMALCO,NO APLICA,2022-10-11T00:00:00,2500,MILPA ALTA,SAN PEDRO ATOCPAN (PBLO),19.193057,-99.050484
12007,8754-SORERI-MIA-22,PUEBLO SAN LORENZO TLACOYUCAN,NO APLICA,NO APLICA,2022-11-15T00:00:00,2500,MILPA ALTA,SAN LORENZO TLACOYUCAN (PBLO),19.176008,-99.03759
12008,364-BEJIRO-XOO-22,PBO. SANTIAGO TUYLYEHUALCO,CERRILLOS SEGUNDA SECCION,NO APLICA,2022-11-14T00:00:00,2500,XOCHIMILCO,LOS CERRILLOS II,19.245474,-99.016397
12009,8757-GOORLI-MIA-22,SAN PEDRO ATOCPAN,BARRIO PANCHIMALCO,NO APLICA,2022-09-29T00:00:00,2500,MILPA ALTA,SAN PEDRO ATOCPAN (PBLO),19.195779,-99.049652
12010,8758-MEMORA-MIA-22,SAN PABLO OZTOTEPEC,BARRIO CENTRO,NO APLICA,2022-09-29T00:00:00,2500,NA,NA,19.184388,-99.069169
